id,country_id,position,created_at,full_name,ht_player_id,team_type,status,notes,last_seen_at,dob,ht_age_years,ht_age_days,training_type,trainer_level,assistants,intensity,stamina_share,ideal_training_score,actual_training_score,nationality,specialty,injury,transfer_listed,age_years,age_days,tsi,experience,leadership,form,stamina,keeper,defending,playmaking,wing,passing,scoring,set_pieces,caps_nt,caps_u21,is_international,category,source,imported_at,note,ht_id,team_id,age,skill_gk,skill_def,skill_pm,skill_wing,skill_pass,skill_score,skill_sp,wage,stamina_pct,training_last,training_now,updated_at
368,,,2026-01-19 16:10:17.667138,Eduardo Vidak,462480182,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,29,163920,12,3,6,8,,,,,,,,3,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,8,16,9,4,15,,,,,2026-01-19 16:10:34.844536+00
369,,,2026-01-19 16:10:17.667138,Elvis Protega,456996416,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,64,132490,14,4,7,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,17,14,11,3,3,,,,,2026-01-19 16:10:34.844536+00
370,,,2026-01-19 16:10:17.667138,Emanuel Šutalo,464695452,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,37,265270,10,7,7,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,14,4,10,3,9,,,,,2026-01-19 16:10:34.844536+00
371,,,2026-01-19 16:10:17.667138,Ernest Mladenović,470163827,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,70,394340,9,5,7,7,,,,,,,,0,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,3,10,3,1,,,,,2026-01-19 16:10:34.844536+00
372,,,2026-01-19 16:10:17.667138,Ernest Ralević,455609674,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,34,29,47840,12,4,7,5,,,,,,,,7,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,2,12,5,2,,,,,2026-01-19 16:10:34.844536+00
373,,,2026-01-19 16:10:17.667138,Fausto 'Surprise' Annicelli,465843900,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,29,88,382580,10,4,6,7,,,,,,,,0,1,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,17,4,8,7,4,,,,,2026-01-19 16:10:34.844536+00
374,,,2026-01-19 16:10:17.667138,Filip Vrkić,454362542,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,34,80,54930,14,4,6,5,,,,,,,,4,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,14,17,2,12,8,10,,,,,2026-01-19 16:10:34.844536+00
375,,,2026-01-19 16:10:17.667138,Fran Batinić,463919295,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,30,55,366630,12,4,6,7,,,,,,,,13,3,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,4,13,8,3,,,,,2026-01-19 16:10:34.844536+00
376,,,2026-01-19 16:10:17.667138,Fran Golik,461781831,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,79,103730,10,4,4,6,,,,,,,,5,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,15,3,4,5,2,21,,,,,2026-01-19 16:10:34.844536+00
377,,,2026-01-19 16:10:17.667138,Fran Petravić,461462055,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,80,258140,12,5,7,8,,,,,,,,0,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,5,10,7,13,,,,,2026-01-19 16:10:34.844536+00
378,,,2026-01-19 16:10:17.667138,Frano Lacmanović,463639473,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,83,268050,10,4,8,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,9,6,8,19,8,,,,,2026-01-19 16:10:34.844536+00
379,,,2026-01-19 16:10:17.667138,Frano Zanki,454811186,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,34,51,43720,13,1,5,7,,,,,,,,5,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,17,1,13,2,18,,,,,2026-01-19 16:10:34.844536+00
380,,,2026-01-19 16:10:17.667138,Gabrijel Barbarić,460360516,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,32,79830,12,4,3,7,,,,,,,,5,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,8,14,9,5,16,,,,,2026-01-19 16:10:34.844536+00
381,,,2026-01-19 16:10:17.667138,Gabrijel Šunjo,449783708,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,36,25,29020,28,3,5,4,,,,,,,,56,37,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,4,16,7,1,11,,,,,2026-01-19 16:10:34.844536+00
382,,,2026-01-19 16:10:17.667138,Gašpar Folo,461643000,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,31,64,324300,12,3,7,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,17,5,13,16,3,,,,,2026-01-19 16:10:34.844536+00
383,,,2026-01-19 16:10:17.667138,Gašpar Pestić,454751573,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,54,46780,14,6,7,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,16,14,13,3,16,,,,,2026-01-19 16:10:34.844536+00
384,,,2026-01-19 16:10:17.667138,Gašpar 'Eustahije' Šipić,463431084,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,89,436610,12,3,7,8,,,,,,,,25,15,true,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,17,17,10,6,2,,,,,2026-01-19 16:10:34.844536+00
385,,,2026-01-19 16:10:17.667138,Gašpar 'Modrić' Trglavčnik,454226418,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,91,66250,18,6,7,7,,,,,,,,21,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,5,14,3,11,,,,,2026-01-19 16:10:34.844536+00
386,,,2026-01-19 16:10:17.667138,Gavrilo Tošić,459154650,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,97,224060,12,2,7,8,,,,,,,,0,5,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,16,17,12,4,7,,,,,2026-01-19 16:10:34.844536+00
387,,,2026-01-19 16:10:17.667138,Gianni Caldiero,466032537,NT,active,,,,,,,,,,,,,Hrvatska,,,false,29,74,344550,11,4,7,8,,,,,,,,1,8,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,5,17,9,3,7,,,,,2026-01-19 16:10:34.844536+00
388,,,2026-01-19 16:10:17.667138,Gojko Zeljko,462577329,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,21,309520,9,6,7,7,,,,,,,,1,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,15,18,11,4,7,,,,,2026-01-19 16:10:34.844536+00
389,,,2026-01-19 16:10:17.667138,Goran Monteduro,463028575,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,99,364530,11,1,8,6,,,,,,,,0,15,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,14,11,16,14,3,,,,,2026-01-19 16:10:34.844536+00
390,,,2026-01-19 16:10:17.667138,Goran Rašić,452791606,NT,active,,,,,,,,,,,,,Hrvatska,,,false,35,35,71540,20,5,6,7,,,,,,,,32,14,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,14,0,0,0,0,21,,,,,2026-01-19 16:10:34.844536+00
391,,,2026-01-19 16:10:17.667138,Gordan Marijanović,452764481,NT,active,,,,,,,,,,,,,Hrvatska,,,false,35,35,58670,14,6,4,6,,,,,,,,25,7,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,14,0,1,0,1,21,,,,,2026-01-19 16:10:34.844536+00
392,,,2026-01-19 16:10:17.667138,Gordan Markešić,461803057,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,51,334490,11,3,8,8,,,,,,,,5,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,18,2,14,3,3,,,,,2026-01-19 16:10:34.844536+00
393,,,2026-01-19 16:10:17.667138,Grga Trdić,470854602,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,41,332150,9,3,6,7,,,,,,,,0,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,4,13,2,5,,,,,2026-01-19 16:10:34.844536+00
394,,,2026-01-19 16:10:17.667138,Grgo Crnjak,454486816,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,34,74,40240,10,5,6,5,,,,,,,,1,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,15,17,6,7,4,2,,,,,2026-01-19 16:10:34.844536+00
395,,,2026-01-19 16:10:17.667138,Grgo Honović,454389201,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,34,80,57030,18,6,7,7,,,,,,,,9,15,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,14,17,11,4,15,,,,,2026-01-19 16:10:34.844536+00
396,,,2026-01-19 16:10:17.667138,Grgo Rajš,460630402,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,47,79390,11,4,3,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,14,2,11,3,9,,,,,2026-01-19 16:10:34.844536+00
397,,,2026-01-19 16:10:17.667138,Gvozden Končarević,466158285,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,29,69,303630,11,4,5,8,,,,,,,,0,9,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,16,17,3,5,6,1,,,,,2026-01-19 16:10:34.844536+00
398,,,2026-01-19 16:10:17.667138,Haris Fatkić,459242147,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,88,247510,16,7,6,8,,,,,,,,11,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,18,5,13,4,11,,,,,2026-01-19 16:10:34.844536+00
399,,,2026-01-19 16:10:17.667138,Hrvoje Bezbradica,463423206,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,88,215540,10,4,6,6,,,,,,,,0,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,15,5,14,7,2,,,,,2026-01-19 16:10:34.844536+00
400,,,2026-01-19 16:10:17.667138,Hrvoje Prelas,458290597,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,23,117120,13,4,7,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,16,3,3,4,7,,,,,2026-01-19 16:10:34.844536+00
404,,,2026-01-19 16:10:17.667138,Ismail Medić,457927688,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,26,38650,12,7,7,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,18,4,11,8,4,,,,,2026-01-19 16:10:34.844536+00
405,,,2026-01-19 16:10:17.667138,István Csiernyik,456630296,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,33,91,97760,10,2,6,6,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,14,5,13,16,11,,,,,2026-01-19 16:10:34.844536+00
406,,,2026-01-19 16:10:17.667138,István Mikóczi,459217958,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,91,143460,17,7,7,7,,,,,,,,0,22,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,11,16,10,14,8,,,,,2026-01-19 16:10:34.844536+00
407,,,2026-01-19 16:10:17.667138,Ivan Jurkić,466192969,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,61,549300,9,2,8,8,,,,,,,,0,5,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,15,19,7,8,1,,,,,2026-01-19 16:10:34.844536+00
408,,,2026-01-19 16:10:17.667138,Ivan Mistrić,457137245,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,54,68720,12,6,6,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,8,14,9,4,9,,,,,2026-01-19 16:10:34.844536+00
409,,,2026-01-19 16:10:17.667138,Ivano Mandić,469331295,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,28,102,443960,10,5,7,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,7,13,13,17,2,,,,,2026-01-19 16:10:34.844536+00
410,,,2026-01-19 16:10:17.667138,Ivo Kovačević,468128063,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,29,45,451570,9,3,8,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,18,5,16,4,1,,,,,2026-01-19 16:10:34.844536+00
411,,,2026-01-19 16:10:17.667138,Ivo Ombla,460677178,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,6,162060,11,4,7,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,14,5,12,2,16,,,,,2026-01-19 16:10:34.844536+00
412,,,2026-01-19 16:10:17.667138,Izidor Grgić,465726588,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,99,421030,9,4,8,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,12,16,9,17,6,,,,,2026-01-19 16:10:34.844536+00
413,,,2026-01-19 16:10:17.667138,Jadran Semenčić,455635066,NT,active,,,,,,,,,,,,,Hrvatska,,,false,34,31,35070,12,2,6,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,7,11,9,1,3,,,,,2026-01-19 16:10:34.844536+00
414,,,2026-01-19 16:10:17.667138,Jadranko Dragaš,459708617,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,54,150130,12,5,8,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,11,12,12,16,8,,,,,2026-01-19 16:10:34.844536+00
415,,,2026-01-19 16:10:17.667138,Jakov Babin,462297480,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,39,262150,10,3,6,8,,,,,,,,8,0,true,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,19,5,12,9,5,,,,,2026-01-19 16:10:34.844536+00
416,,,2026-01-19 16:10:17.667138,Jakov Bogdan,460825194,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,32,10,209130,10,6,7,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,18,3,13,5,6,,,,,2026-01-19 16:10:34.844536+00
417,,,2026-01-19 16:10:17.667138,Jakov Perović,469187439,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,3,451220,12,6,7,7,,,,,,,,0,12,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,17,11,9,4,7,,,,,2026-01-19 16:10:34.844536+00
418,,,2026-01-19 16:10:17.667138,Jakov Selak,465004986,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,17,385060,15,5,8,6,,,,,,,,0,16,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,18,11,9,7,6,,,,,2026-01-19 16:10:34.844536+00
419,,,2026-01-19 16:10:17.667138,Jakša Gračanin,460600415,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,50,149950,11,4,6,8,,,,,,,,2,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,14,3,9,2,11,,,,,2026-01-19 16:10:34.844536+00
420,,,2026-01-19 16:10:17.667138,Jan Majić,461741884,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,59,251340,12,5,6,8,,,,,,,,2,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,18,6,12,5,19,,,,,2026-01-19 16:10:34.844536+00
421,,,2026-01-19 16:10:17.667138,Jan Šaran,461301641,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,91,155270,13,6,4,8,,,,,,,,12,10,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,9,16,10,3,6,,,,,2026-01-19 16:10:34.844536+00
422,,,2026-01-19 16:10:17.667138,Jerko Kornerović,468709093,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,29,83,233970,8,3,4,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,15,5,12,2,4,,,,,2026-01-19 16:10:34.844536+00
423,,,2026-01-19 16:10:17.667138,Jonas Hartman,460438536,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,32,24,267930,16,5,7,8,,,,,,,,23,12,true,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,16,5,12,18,4,,,,,2026-01-19 16:10:34.844536+00
424,,,2026-01-19 16:10:17.667138,Josip Škorput,458495857,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,4,181180,11,6,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,17,4,12,3,15,,,,,2026-01-19 16:10:34.844536+00
425,,,2026-01-19 16:10:17.667138,Joško Ćosić,461740641,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,31,64,145950,9,5,4,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,2,13,10,5,2,,,,,2026-01-19 16:10:34.844536+00
426,,,2026-01-19 16:10:17.667138,Jozo Hojka,464514245,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,61,403430,9,4,7,6,,,,,,,,5,1,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,14,17,7,2,1,,,,,2026-01-19 16:10:34.844536+00
427,,,2026-01-19 16:10:17.667138,Jozo Pigac,461998744,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,49,278890,11,5,6,7,,,,,,,,4,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,18,2,13,10,6,,,,,2026-01-19 16:10:34.844536+00
428,,,2026-01-19 16:10:17.667138,Jura Malvić,460843313,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,104,275670,10,5,6,7,,,,,,,,0,6,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,16,16,13,7,13,,,,,2026-01-19 16:10:34.844536+00
429,,,2026-01-19 16:10:17.667138,Jure Lenac,458676029,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,106,135200,14,4,8,8,,,,,,,,6,9,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,14,1,0,1,0,20,,,,,2026-01-19 16:10:34.844536+00
430,,,2026-01-19 16:10:17.667138,Jurica 'Kamisar' Bencun,453293093,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,34,111,33270,18,5,6,5,,,,,,,,11,10,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,9,17,5,12,8,12,,,,,2026-01-19 16:10:34.844536+00
431,,,2026-01-19 16:10:17.667138,Jurica Milošević,473427839,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,27,11,412820,9,4,7,7,,,,,,,,4,6,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,6,13,6,1,,,,,2026-01-19 16:10:34.844536+00
432,,,2026-01-19 16:10:17.667138,Klaudio Hadić,456635533,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,33,89,83670,13,2,6,7,,,,,,,,1,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,11,14,9,2,10,,,,,2026-01-19 16:10:34.844536+00
433,,,2026-01-19 16:10:17.667138,Krešimir Orlović,462190320,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,41,106660,11,4,6,6,,,,,,,,0,6,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,18,14,3,1,2,1,20,,,,,2026-01-19 16:10:34.844536+00
434,,,2026-01-19 16:10:17.667138,Kristijan Bobinac,465775900,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,24,322780,8,5,7,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,12,15,10,16,9,,,,,2026-01-19 16:10:34.844536+00
435,,,2026-01-19 16:10:17.667138,Krsto Telak,456655714,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,34,2,98510,13,2,6,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,8,17,3,16,6,14,,,,,2026-01-19 16:10:34.844536+00
436,,,2026-01-19 16:10:17.667138,Krunoslav Mihelić,455658476,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,34,30,74340,14,6,7,7,,,,,,,,0,8,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,14,9,9,4,,,,,2026-01-19 16:10:34.844536+00
437,,,2026-01-19 16:10:17.667138,Leo Beusan,464529984,NT,active,,,,,,,,,,,,,Hrvatska,,,false,30,41,236600,9,5,4,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,11,14,7,4,4,,,,,2026-01-19 16:10:34.844536+00
438,,,2026-01-19 16:10:17.667138,Leo Palikuća,460414598,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,32,30,134800,10,2,5,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,8,16,4,14,11,5,,,,,2026-01-19 16:10:34.844536+00
439,,,2026-01-19 16:10:17.667138,Leo Penkala,471156723,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,28,295780,7,3,4,7,,,,,,,,3,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,15,17,9,8,5,,,,,2026-01-19 16:10:34.844536+00
440,,,2026-01-19 16:10:17.667138,Leon Safundžić,460075243,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,45,149460,11,3,6,8,,,,,,,,3,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,15,2,11,4,9,,,,,2026-01-19 16:10:34.844536+00
441,,,2026-01-19 16:10:17.667138,Lino Dangubić,458140010,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,28,84540,14,4,5,7,,,,,,,,0,6,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,12,15,11,4,5,,,,,2026-01-19 16:10:34.844536+00
442,,,2026-01-19 16:10:17.667138,Lino Markić,458081670,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,33,35,117430,12,4,6,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,14,6,16,13,12,,,,,2026-01-19 16:10:34.844536+00
